"","v_bh","v_daily","v_mon","v_con"
"2",401297.828157699,304484.025541491,313456.42801618,304142.564847839
"21",368337.513189859,292571.269869184,298880.003750857,292389.545403995
"22",437634.712552221,315127.673585958,322923.90984646,315008.841357033
"23",394726.112928914,311771.861621023,318568.307924561,311446.541684387
"24",439509.96895902,328043.586673725,336908.555768785,327904.209395199
"25",404073.136604986,336163.298124079,342572.976627311,335927.650406568
"26",392555.581925135,326055.700994846,331835.989771095,325914.004129808
