"","v_bh","v_daily","v_mon","v_con"
"mean",803265.329856317,778915.409907327,780846.440985808,778827.954992773
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
