"","v_bh","v_daily","v_mon","v_con"
"mean",1052585.45903782,1051271.26351654,1051376.66003281,1051266.22749505
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
