"","v_bh","v_daily","v_mon","v_con"
"mean",1035301.71893803,1031698.56162517,1032093.06880126,1031700.23688246
"sd",114347.700803155,104474.526417671,105198.601479332,104415.061414409
"skewness",0.650114088254139,0.309482857253027,0.334681605813384,0.308093558901903
"kurtosis",0.926108025641545,0.335028880126929,0.381346947762214,0.329903076082005
