"","v_bh","v_daily","v_mon","v_con"
"2",140520.219786586,167476.601685451,165665.478864071,167448.493497858
"21",142641.950422479,166894.172908669,165427.847650392,167037.879792457
"22",148062.546539056,172135.216163412,170485.701926483,172157.47681017
"23",180967.105852715,196344.664917205,194289.480071894,196525.463654586
"24",156861.167181871,178235.57905227,175949.35672909,178189.458020123
"25",171440.636232406,183374.470125521,182251.103223437,183532.181886483
"26",188681.365276421,193797.717964393,193500.566035407,193925.420611865
"27",193969.016504627,197748.761794382,197141.80769934,197641.434452606
"28",194784.128382739,192219.22278048,192603.749789753,192138.623658362
"29",219501.087033789,209905.338452348,210873.733788982,209765.505452794
"210",222188.200899758,208815.209325164,210007.50892797,208988.684483889
"211",241286.75181242,220164.62864112,222110.974459367,220082.77589571
"212",230803.711415911,211629.736286004,213142.626866221,211514.103814764
"213",262367.605244781,227970.777161194,229996.793496717,227820.806439805
"214",262210.157719811,226280.413782635,229225.692972285,226310.675164311
"215",273458.817881491,234339.171095236,237443.224561717,234315.017440304
"216",323106.958621179,257464.182814637,262771.761556218,257221.737621344
"217",309130.57501206,245357.73163854,250768.606484022,245156.664718521
"218",327972.350480786,259992.344976708,265860.474910172,259843.589082876
"219",320236.028938793,249167.350535725,254040.407124916,248884.055544441
"220",372359.575082506,274762.670662796,281477.95862483,274466.631400288
