"","v_bh","v_con","v_new"
"mean",1073550.37697219,1070118.56823025,1068908.84638052
"sd",316873.521323169,280603.253443509,279905.699046254
"skewness",2.26093869416488,0.931224873960112,1.30862221234971
"kurtosis",11.4293343591668,1.97561861224909,3.24221273555198
