"","v_bh","v_daily","v_mon","v_con"
"3",1.29077282068337,0.632167172353359,0.678169334019767,0.632880640698736
"31",1.38856366347388,0.687443062955541,0.740381676667079,0.688433993960222
"32",1.3348063489451,0.621808125916931,0.676647614749155,0.620376510908106
"33",2.07360194440296,1.0888710010559,1.17763074765045,1.08256566713143
"34",1.21136498650636,0.584839000800563,0.638021422552859,0.58126177389392
"35",1.1229646082936,0.473990135008435,0.531550539940028,0.47265306979808
"36",1.93211296625316,0.822456911349113,0.894256849966869,0.818276571750828
"37",2.8675605417913,0.995930791151187,1.12295884416834,0.990999677687608
"38",1.60523822963757,0.802614784853659,0.856696047968734,0.800278730222929
"39",2.36670484764604,1.09790850368807,1.18997148474507,1.09408834705695
"310",2.08254978627463,1.0022459383951,1.05939261926668,0.994933122452692
"311",1.20789779419698,0.555968422322681,0.607157612765175,0.553966993692961
"312",1.14721633948244,0.605761033184265,0.642334884058064,0.601896402711868
"313",1.31037377976248,0.637044106468385,0.697282533064619,0.634627878734005
"314",1.30431739098992,0.552468076125238,0.61598453893575,0.547171290150237
"315",1.40301652243098,0.716963051969927,0.79389294730666,0.716080614651427
"316",1.61298885348451,0.782509476103842,0.852187814799506,0.784090753911578
"317",1.18034574773994,0.502862136728045,0.560403214271319,0.503224200583574
"318",1.52243196697923,0.70250465329838,0.772054790600255,0.695939742105823
"319",1.75793919412577,0.748920170583595,0.833893042349139,0.739440527063138
"320",1.78057565222174,0.738638662600318,0.875471080343306,0.730870342571022
