"","v_bh","v_daily","v_mon","v_con"
"2",233320.184477802,232259.301248798,231451.886433479,232111.93322171
"21",187476.400004148,216782.378445632,215110.090811209,216826.796258649
"22",197749.841216592,220745.079424668,218747.900358071,220705.455247286
"23",193773.753539704,221883.850061797,220353.3800988,221941.983344314
"24",235532.533091126,246824.444766552,246170.51024145,246685.802435229
"25",260160.094408746,252913.324544817,253329.846426788,253195.527693134
"26",240603.860910767,236904.318335404,236236.371696412,236885.127836889
"27",255202.914047104,250927.876093992,251247.866695207,250974.242427737
"28",247103.757977162,241910.770848613,243223.25991699,241822.0537341
"29",286530.407242482,265945.065857648,268447.951399357,266265.207729426
"210",298286.680684544,269987.015355646,273584.752034237,269855.605602953
"211",310411.697061002,277692.10746929,280335.880513834,277441.755517087
"212",309777.859140719,280393.705688985,282892.568280755,280120.774800061
"213",337679.121974734,287838.783678905,291211.168927375,287527.020349651
"214",352446.498722295,290535.624736946,296126.414028155,290174.74800299
"215",389916.79531089,304315.558650804,309095.876046048,304166.053671589
"216",394726.112928914,311771.861621023,318568.307924561,311446.541684387
"217",382607.172710242,303767.111138855,311043.320343886,303486.549311949
"218",427971.83951855,326317.531409078,334109.280334678,325962.187474433
"219",448827.140622989,333188.274733542,341727.110007759,332549.847857875
"220",501485.646508207,350858.88183661,362929.956149466,350261.167430485
