"","v_bh","v_daily","v_mon","v_con"
"mean",1117012.70834387,1104494.54346,1105490.84935684,1104449.21708874
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
