"","V_bh","V_daily"
"519",983678.522206284,984013.870793652
"520",989329.545561087,990012.620793652
"521",987065.625029299,987617.523015874
"522",982793.435153152,983090.467936509
"523",983955.385855858,984321.690317462
"524",958891.701591052,957690.440317462
"525",970331.265997244,970187.004444446
"526",963223.872340824,962511.416825398
"527",962672.887426284,961905.475555557
"528",956510.561696622,955190.610476192
"529",950702.636439494,948815.743492065
"530",938042.968713376,934831.720476192
"531",940445.321069952,937515.315714287
"532",929675.789197349,925469.354126985
"533",929242.937773652,924969.464285716
"534",918591.539391894,912890.34857143
"535",911129.745262941,904309.414603176
"536",905321.820005813,897563.325238096
"537",907783.239107811,900427.303968255
"538",903806.382958775,895783.173809525
"539",920443.820962132,915254.031111112
"540",918770.567884567,913324.686507938
"541",927197.72827422,922998.392539684
"542",927591.811286436,923436.583650795
"543",925386.95750007,920920.010634922
"544",921351.034605612,916308.582380954
"545",922099.518090363,917155.711587303
"546",921843.866902934,916852.442539684
"547",919166.479153189,913774.947619049
"548",910877.750588323,904237.203650795
"549",898513.416589317,889861.384603176
"550",896013.22907584,886895.537936509
"551",896407.312088056,887349.200158731
"552",900463.533316457,892140.210317462
"553",895718.809476931,886536.523015874
"554",898593.695796885,889932.141428573
"555",904540.052878801,896943.966825398
"556",892825.45307944,883197.304126985
"557",898535.543179666,889984.467619049
"558",890010.547633111,879894.385079366
"559",893948.635370667,884590.053650795
"560",890975.913893811,881039.894761906
"561",892669.465305319,883049.043015874
"562",892295.680627045,882589.790634922
"563",898064.837472693,889455.994444445
"564",894265.181559925,884945.630158731
"565",898380.469533748,889827.871269842
"566",913364.038665279,907546.364920636
"567",915825.457767277,910391.785238096
"568",924429.818393197,920337.09873016
"569",911829.217412502,905899.223174604
"570",914881.303968723,909438.842063493
"571",912381.116455245,906529.155873017
"572",916555.471174491,911371.86857143
"573",912224.214552921,906350.035873017
"574",911732.296383803,905765.952698414
"575",918623.721392475,913777.645714287
"576",916359.800860687,911153.300317462
"577",914804.681273966,909341.611746033
"578",910886.891870353,904785.271746033
"579",905669.634067449,898690.167142859
"580",909607.721805005,903301.362380954
"581",909883.671326376,903611.624285716
"582",911931.623210418,905991.214126986
"583",917169.179347266,912080.851269843
"584",912837.922725696,907056.79857143
"585",916067.209518184,910803.155396827
"586",912090.353369148,906181.727142859
"587",916619.108560928,911446.404285716
"588",910811.1833038,904706.389841272
"589",908310.995790322,901775.833492065
"590",905515.474549733,898489.376031748
"591",903015.287036256,895537.511587303
"592",898211.496451307,889857.696031748
"593",899609.714135703,891504.40825397
"594",897286.726858493,888738.193968256
"595",891360.66811052,881678.63857143
"596",890868.749941402,881074.843333335
"597",886419.359828988,875722.864285716
"598",896854.789563,888304.838888891
"599",889392.995434047,879409.119682542
"600",893862.683880404,884769.679206351
"601",895969.702509868,887274.537142859
"602",892465.380324211,883083.540317462
"603",894513.332208253,885522.484761907
"604",897742.619000741,889366.796507939
"605",889335.75694503,879351.861111113
"606",893332.911428009,884147.514761907
"607",891423.391368755,881847.883015875
"608",898196.682886582,889962.723968256
"609",893274.758810789,884094.566507939
"610",899398.316128972,891413.216825399
"611",897843.196542251,889552.634920637
"612",889200.067504852,879249.261587304
"613",894496.690387122,885614.881428574
"614",898434.778124678,890311.289365082
"615",897174.992265069,888798.591904764
"616",898809.476931154,890733.288888891
"617",908358.905483832,902078.847301589
"618",909934.323404495,903917.366349208
"619",905662.133528347,898895.576825399
"620",910958.756410617,905129.316825399
"621",910230.571259809,904264.206984129
"622",912810.123852652,907276.57746032
"623",916689.144844786,911797.829047621
"624",912889.488932017,907366.805238097
"625",912515.704253743,906917.826825399
"626",911964.719339202,906261.312539685
"627",912476.935842264,906848.606507939
"628",913343.552817859,907850.144285717
"629",913265.101866697,907746.413809526
"630",914840.51978736,909575.755396828
"631",917479.139125625,912641.728412701
"632",918759.223319176,914118.492539685
"633",913896.365988805,908461.722222225
"634",916594.052072493,911601.49761905
"635",916870.001593865,911911.014126987
"636",919981.154895508,915520.978571431
"637",917540.034127453,912678.97793651
"638",918465.71784847,913744.096190479
"639",917973.799679352,913160.844126987
"640",915650.812402141,910448.128253971
"641",908838.752472834,902490.109206351
"642",911182.038083987,905235.078571431
"643",912639.322513806,906932.693174605
"644",909016.866837304,902677.771269843
"645",905040.010688268,897984.482698415
"646",901417.555011766,893685.199523812
"647",902343.238732784,894772.379682542
"648",909352.797232301,903083.849523812
"649",906143.808773756,899294.328888891
"650",910318.163493001,904215.665396828
"651",906991.041543611,900291.704444447
"652",902718.851667464,895233.922698415
"653",910319.077621204,904246.892539685
"654",906224.087981324,899418.103650796
"655",911875.111336127,906087.782222224
"656",915754.132328261,910629.056825399
"657",913135.811323939,907558.39809524
"658",907564.1530485,901014.820317462
"659",908962.370732896,902653.046507938
"660",910537.788653559,904497.45825397
"661",910636.537938664,904601.061428573
"662",912625.423077284,906928.334603177
"663",908412.299946559,901971.485079367
"664",911936.920466158,906118.375079367
"665",911504.069042462,905597.325873018
"666",908590.414311029,902159.452857145
"667",906267.427033818,899405.052857145
"668",906779.643536879,899998.381746034
"669",902507.453660732,894930.324444447
"670",906386.474652866,899533.546666669
"671",901937.084540451,894251.995555558
"672",902094.900570978,894426.406031749
"673",881461.222212847,869834.096507939
"674",882327.839188442,870880.598412701
"675",882308.454982702,870841.070000003
"676",887073.477156171,876661.063650796
"677",890539.030930348,880861.959523812
"678",890933.113942565,881324.306190479
"679",891740.664172737,882286.988730161
"680",884042.603062095,872964.183015876
"681",880951.748094394,869170.448095241
"682",879869.162471052,867825.290317463
"683",879200.044065667,866986.27698413
"684",882783.731330689,871382.111904765
"685",877153.006309828,864468.345555558
"686",873117.08341537,859467.32730159
"687",869789.96146598,855317.008571431
"688",869298.043296862,854685.531111113
"689",870519.060744991,856193.689841272
"690",871444.744466009,857331.104126987
"691",872311.361441604,858393.618095241
"692",869043.306237636,854309.903809526
"693",860045.776727702,843041.458730161
"694",861089.593939564,844345.955079368
"695",859475.407607422,842284.429047621
"696",861818.693218575,845238.763650796
"697",857487.436597005,839743.481428574
"698",865205.796041591,849549.752857145
"699",860756.405929176,843932.609365082
"700",863985.692721664,848005.691587304
"701",863966.308515924,847963.074603177
"702",865305.459454898,849633.94761905
"703",862332.737978042,845874.026190478
"704",861191.085609278,844412.011904764
"705",851602.888645121,832246.452063494
"706",845027.095697503,823772.441904764
"707",835734.232460458,811678.474285717
"708",825319.101060389,797918.896349209
"709",830911.05766977,805401.192539685
"710",832486.475590433,807474.006507939
"711",854085.520209265,836105.739841272
"712",862217.346871806,846517.634603177
"713",877082.782512493,865339.28825397
"714",853318.566646978,835843.970317462
"715",859205.856983471,843394.409206351
"716",859659.00674111,843953.035873018
"717",854264.548701938,837062.6384127
"718",857375.702003581,841039.299047621
"719",850563.642074274,832310.550476192
"720",857514.133828369,841272.39857143
"721",852769.409988843,835186.040000002
"722",845425.749350735,825706.131269843
"723",848773.169634067,830047.995396827
"724",856609.662569497,840187.706190478
"725",854582.009019398,837570.780000002
"726",846647.680927067,827353.000634922
"727",855370.175043831,838683.930317462
"728",855764.258056048,839170.490634922
"729",848420.597417939,829725.716825399
"730",851590.817465005,833821.405873018
"731",853048.101894824,835684.355714288
"732",844995.640311647,825281.776984129
"733",845744.123796398,826238.401428573
"734",846965.141244527,827810.585555557
"735",842752.018113802,822304.105238097
"736",843795.835325664,823651.410634922
"737",849919.392643846,831646.243650795
"738",858937.220487723,843319.09825397
"739",856732.366701357,840479.809365081
"740",858248.717876597,842406.559365081
"741",860414.803251484,845161.170793653
"742",851830.740959506,834184.445396827
"743",851929.490244611,834292.109365081
"744",852677.973729362,835240.291269843
"745",851831.655087709,834126.634920637
"746",855238.142116465,838514.960952383
"747",848544.215678002,829877.813650796
"748",850710.301052888,832675.500952383
"749",847796.646321454,828876.691428573
"750",850494.332405142,832370.931111113
"751",847285.343946596,828186.905714288
"752",846970.626013745,827755.681587304
"753",842284.968919641,821620.273650796
"754",852661.331908231,835243.285555558
"755",851696.879775734,833975.245396828
"756",853803.898405198,836685.71761905
"757",852366.912309322,834809.285079367
"758",858726.736609194,843023.891111113
"759",850674.275026017,832677.688730161
"760",849473.555911831,831097.93746032
"761",846914.301652931,827747.200634923
"762",846599.58372008,827315.096825399
"763",847938.734659054,829045.109206351
"764",841185.741475169,820213.075079367
"765",837681.419289511,815568.55761905
"766",836303.499939058,813718.185555558
"767",837701.717623454,815555.272063494
"768",832248.19283886,808296.432063494
"769",833410.143541567,809829.562222224
"770",832681.958390759,808833.36793651
"771",834021.109329733,810602.933968256
"772",835655.593995818,812763.273492066
"773",842960.486222447,822472.532380954
"774",842941.102016707,822425.498412701
"775",837605.710722958,815377.354444447
"776",835814.324154549,812975.260634923
"777",835617.739712542,812690.809523812
"778",830813.949127594,806264.502539685
"779",834752.03686515,811533.709523812
"780",831602.115152027,807304.514920637
"781",826502.990839967,800435.581587304
"782",825243.204980358,798705.706349208
"783",824633.153320395,797853.67761905
"784",826503.90496817,800371.539206351
"785",821404.78065611,793439.696031748
"786",816955.390543695,787333.850952383
"787",819534.943136538,790861.735714288
"788",814849.286042434,784410.46746032
"789",813589.500182826,782642.581111114
"790",811325.579651037,779478.483333336
"791",807407.790247424,773998.846507939
"792",804139.735043456,769390.383333336
"793",808373.156508124,775334.825555558
"794",813965.113117505,783136.630000002
"795",809811.056732203,777352.380158732
"796",814339.811923982,783651.396031748
"797",809772.288320723,777296.342063494
"798",813769.442803701,782854.860000002
"799",813336.591380005,782228.474285717
"800",810422.936648572,778156.656825399
"801",802665.808792507,767300.968571431
"802",797862.018207559,760470.295555558
"803",797783.567256397,760329.820634923
"804",788786.037746463,747438.85777778
"805",781206.110126665,736381.768730161
"806",776106.985814605,728819.349047621
"807",780576.674260962,735459.281587304
"808",768094.206771112,716962.142222225
"809",763054.149204474,709274.672380955
"810",759490.760273395,703768.416825399
"811",763724.181738062,710285.474920637
"812",780125.35275973,735405.381111114
"813",776325.696846961,729738.143809526
"814",781681.386474653,737712.342222225
"815",786682.675629811,745078.074285717
"816",791743.031530391,752459.194126987
"817",799461.390974976,763625.633809526
"818",791113.595664688,751662.186190479
"819",785719.137625517,743794.754126987
"820",793496.563815524,755186.710476193
"821",793477.179609784,755129.385396828
"822",793339.6619132,754901.102380955
"823",790012.53996381,750055.151428574
"824",774222.334730309,727016.327936511
"825",777510.688268219,731932.349365082
"826",776073.702172344,729751.853333336
"827",791825.138994365,753341.307936511
"828",783772.677411189,741602.425555558
"829",793381.172709288,755769.396666669
"830",789699.650287364,750399.691587304
"831",783773.591539392,741710.318095241
"832",790605.949802642,751782.029206352
"833",784561.757563825,742932.443333336
"834",788499.845301381,748717.274126987
"835",789248.328786131,749783.979206352
"836",785448.672873363,744191.976031749
"837",792103.830900346,753977.106507939
"838",792911.381130519,755123.292063495
"839",792124.129234289,753949.06730159
"840",792400.078755661,754321.194920638
"841",799823.104473134,765098.000476193
"842",809490.666516656,778948.860793653
"843",802442.339605659,768979.429047622
"844",808861.230650953,778125.384285717
"845",805415.975210718,773230.770793654
"846",807936.461058138,776787.104761907
"847",801537.868346787,767702.495714288
"848",798624.213615354,763500.035396828
"849",805161.238151492,772888.316349209
"850",808744.925416514,777961.846507939
"851",808843.674701619,778074.299206352
"852",810241.892386015,780024.409841273
"853",811935.443797523,782386.641904765
"854",806481.919012929,774688.343333336
"855",805163.066407898,772786.739047622
"856",803312.613094066,770122.973333336
"857",800812.425580589,766520.664444447
"858",803864.51213681,770875.980634924
"859",804849.26260325,772254.535555559
"860",795851.733093316,759396.028095241
"861",789394.073636543,749998.334444447
"862",787189.219850177,746728.551587304
"863",795734.513730675,759308.761746035
"864",792230.191545017,754191.960158733
"865",804437.623641699,772008.060158733
"866",808907.312088056,778366.7268254
"867",816153.137569263,788610.683650797
"868",815543.0859093,787730.701428574
"869",812629.431177866,783621.939523812
"870",806821.505920738,775414.2268254
"871",805207.319588595,773088.204603177
"872",810326.742234598,780371.855079368
"873",818635.769133406,792102.015396828
"874",814954.246711482,786942.094285717
"875",819010.467939883,792609.852698416
"876",816687.480662673,789345.657460321
"877",821747.836563253,796402.743174606
"878",827812.327136013,804792.202857146
"879",829860.279020054,807580.132063495
"880",828246.092687912,805346.284444448
"881",822733.501157896,797754.629523813
"882",818933.845245127,792462.6668254
"883",818500.993821431,791832.695714289
"884",820253.611978361,794254.262857146
"885",823837.299243383,799218.707301591
"886",816729.905586964,789356.584285718
"887",824566.398522394,800314.12619048
