"","V_bh","V_daily"
"266",990728.590883602,1003601.28857143
"267",994357.726508051,1007390.14857143
"268",985632.345704444,998306.571428573
"269",973209.364736041,985253.157142859
"270",978965.392934391,991374.234920637
"271",988223.326581293,1001168.24285714
"272",989591.673247045,1002597.75174603
"273",986201.548391527,999046.956190478
"274",982188.290360605,994828.087777779
"275",996029.600256349,1009419.12269841
"276",1005261.78459848,1019008.07111111
"277",1001377.2730914,1015009.03460318
"278",994861.182636958,1008276.07936508
"279",987819.806365228,1000945.22222222
"280",992211.121410833,1005547.07936508
"281",992379.550474359,1005720.61111111
"282",986599.8901363,999680.242857144
"283",983626.904018036,996554.186507938
"284",984722.308053238,997706.011111113
"285",988907.628660693,1002107.82539683
"286",976922.385873359,989537.706349208
"287",971348.71997345,983613.795238097
"288",958899.989700278,970314.453968256
"289",965196.753298772,977131.796825399
"290",964953.193485998,976865.001587303
"291",964400.642015999,976265.790476192
"292",965624.792575045,977580.155555557
"293",971947.305478308,984376.86825397
"294",970236.035293714,982545.042857145
"295",970574.409768714,982902.71809524
"296",962693.606161522,974466.449206351
"297",959231.383252652,970723.426984129
"298",967330.59818496,979493.753968256
"299",967009.79045788,979144.622222224
"300",970113.640265046,982472.924603177
"301",977636.070770534,990531.563968256
"302",982078.884425676,995246.802857145
"303",978848.405259725,991824.616349208
"304",972141.769949989,984697.344920637
"305",974560.688250306,987281.115714288
"306",969553.50705531,981939.161746034
"307",968743.462537623,981066.401428574
"308",976816.928165162,989731.201428574
"309",974281.680227967,987029.534761907
"310",981634.165321981,994877.764920637
"311",981400.905231114,994627.438730161
"312",984442.956706836,997849.134603176
"313",982911.931655623,996228.569523811
"314",987946.979320447,1001553.64095238
"315",989547.069729117,1003234.67873016
"316",989674.299905014,1003365.48206349
"317",992433.109028278,1006260.80333334
"318",985505.029697531,999007.07777778
"319",989010.568659091,1002700.13444445
"320",996090.111122555,1010148.07603175
"321",1003921.53328527,1018327.10333334
"322",1005799.71618544,1020269.31809524
"323",1006586.12856342,1021080.19428572
"324",1003123.90565455,1017502.09428572
"325",1002030.6187844,1016366.65142857
"326",1007029.61742255,1021558.01888889
"327",1017240.2753459,1032104.5268254
"328",1015153.06531168,1029967.92952381
"329",1018694.65329992,1033598.16285714
"330",1009052.59724654,1023749.33111111
"331",1017965.49020954,1032938.0484127
"332",1005156.26966961,1019854.28492064
"333",1003403.80059738,1018038.87349207
"334",1004833.94559458,1019520.03063492
"335",1004847.87882949,1019532.73539683
"336",1005109.00539019,1019801.76015873
"337",997099.455259152,1011510.38285714
"338",991474.290749705,1005631.47015873
"339",994861.382909328,1009186.82730159
"340",996858.012611437,1011274.01936508
"341",994116.770236093,1008407.89079365
"342",994583.891234937,1008895.05111111
"343",988804.230896877,1002832.02730159
"344",990476.4193589,1004592.07539683
"345",993363.975006008,1007628.13698413
"346",997430.848811527,1011889.84968254
"347",997650.77648459,1012117.22904762
"348",996840.731966904,1011268.6084127
"349",990983.823714537,1005136.10603175
"350",998387.807418089,1012925.51555556
"351",992762.642908641,1007046.61873016
"352",994192.787905838,1008546.19174603
"353",990421.573339742,1004589.12031746
"354",990244.961719367,1004400.25809524
"355",982467.155331251,996196.280000002
"356",983938.499216077,997755.384444446
"357",984374.721049198,998214.304444446
"358",988148.052780353,1002211.32031746
"359",990958.360513155,1005176.70698413
"360",997909.156452776,1012489.12476191
"361",997073.36263032,1011611.88031746
"362",997164.54377954,1011704.80412699
"363",1002997.8198922,1017807.57793651
"364",1002924.2054909,1017728.91190476
"365",1004364.65021,1019226.07793651
"366",1003348.61125416,1018168.62952381
"367",1004495.5138989,1019360.29142857
"368",1005807.21209416,1020721.04301587
"369",997483.520444948,1012071.99222222
"370",993619.608381685,1008025.38809524
"371",995925.229741019,1010444.6452381
"372",1006058.63975006,1021067.58968254
"373",1007540.28335679,1022604.93888889
"374",1012745.27643309,1028000.3715873
"375",1011111.2541628,1026314.23269841
"376",1010929.49268148,1026125.02031746
"377",1006746.28923908,1021802.15206349
"378",1002393.14038521,1017277.96714286
"379",1002268.02737437,1017145.31761905
"380",1002822.69600943,1017721.50015873
"381",1006863.82051018,1021933.18857143
"382",1003710.58925853,1018655.54571429
"383",996545.616323915,1011196.13587302
"384",998629.793662238,1013378.87238095
"385",1000379.23003857,1015207.37619048
"386",999739.130932354,1014536.30349207
"387",1006540.58090432,1021652.42904762
"388",1000281.98349756,1015148.71238095
"389",1001969.62154244,1016912.59174603
"390",1002421.29295842,1017382.13460318
"391",1003763.89031941,1018779.90333334
"392",1007418.77524862,1022588.84968254
"393",1005444.86215539,1020536.34888889
"394",1008203.67127865,1023405.69873016
"395",1019614.24680423,1035235.79174603
"396",1026503.2444124,1042298.01714286
"397",1027856.14149529,1043676.86238095
"398",1028333.56221604,1044162.4052381
"399",1028501.99127957,1044333.56396826
"400",1026893.71831405,1042696.93063492
"401",1029147.84106385,1044994.53380953
"402",1033667.9026333,1049593.51634921
"403",1031081.15608656,1046971.67349207
"404",1034905.98642726,1050855.97746032
"405",1039853.48645587,1055861.51222222
"406",1038116.4669665,1054111.54952381
"407",1034983.83515867,1050955.03333334
"408",1033082.02011879,1049031.26015873
"409",1038632.05387899,1054656.97761905
"410",1035520.02151497,1051521.22936508
"411",1028169.65358602,1044085.28412699
"412",1026648.92825671,1042534.65317461
"413",1026729.80968403,1042616.78873016
"414",1027449.27386961,1043351.16428572
"415",1035419.74227807,1051476.2436508
"416",1031056.29370229,1047062.08253968
"417",1032949.92618533,1048985.0968254
"418",1040482.65641272,1056635.03253968
"419",1053293.99411771,1069546.81190476
"420",1054337.89954338,1070588.23333334
"421",1060073.32829791,1076292.06444445
"422",1057095.1923187,1073344.78984127
"423",1061141.4666804,1077361.57619048
"424",1064873.59952392,1081052.46333334
"425",1063909.05917762,1080105.31333334
"426",1057846.15648711,1074126.9736508
"427",1059508.04522722,1075777.84587302
"428",1065032.32968265,1081250.6315873
"429",1060349.58972774,1076633.7636508
"430",1062382.26845653,1078648.77317461
"431",1062988.43570112,1079250.06206349
"432",1060684.93150685,1076975.5168254
"433",1052072.84764422,1068448.83428572
"434",1052807.76141266,1069183.7184127
"435",1046719.10941738,1063108.12634921
"436",1056466.27985489,1072894.35412699
"437",1055733.48325151,1072167.50492064
"438",1063008.72043122,1079402.22396826
"439",1075784.00910953,1092031.18285714
"440",1079850.88291505,1096006.51587302
"441",1079015.08909259,1095196.83968254
"442",1081552.45419485,1097673.52380953
"443",1086175.51298337,1102174.50317461
"444",1087116.42118996,1103089.99920635
"445",1093052.69452169,1108834.37698413
"446",1086037.06755473,1102081.67698413
"447",1093827.29082981,1109633.86507937
"448",1104501.436239,1119898.13888889
"449",1105612.28985706,1120962.3315873
"450",1107825.21371923,1123077.29603175
"451",1107349.91016354,1122630.31984127
"452",1110479.50927547,1125613.32777778
"453",1118449.97768394,1133187.0468254
"454",1120245.76280885,1134884.3015873
"455",1131743.88597063,1145719.01984127
"456",1132504.54904384,1146434.89285715
"457",1124597.99613188,1139072.38968254
"458",1125667.65086232,1140082.00873016
"459",1134400.29869194,1148278.69952381
"460",1144399.81231618,1157586.51984127
"461",1140113.61165471,1153632.43730159
"462",1116453.63408521,1131725.05603175
"463",1114778.4129273,1130146.66349207
"464",1099523.00843433,1115726.01746032
"465",1099665.68819309,1115867.51587302
"466",1100956.78694453,1117110.63428572
"467",1092936.93709159,1109437.93031746
"468",1098847.46111855,1115146.17476191
"469",1098021.967018,1114358.92142857
"470",1104653.47157849,1120737.5484127
"471",1084608.69639853,1101592.42142857
"472",1092012.68010208,1108798.85634921
"473",1081881.3872581,1099005.76111111
"474",1077002.95258695,1094253.69285714
"475",1078973.83298429,1096185.53412699
"476",1088206.01732642,1105205.9968254
"477",1088219.95056133,1105223.30079365
"478",1089109.36015839,1106088.90476191
"479",1083860.13549856,1101006.46047619
"480",1081875.92268342,1099079.61777778
"481",1084016.74849224,1101169.78571429
"482",1084246.97588721,1101397.24301588
"483",1096610.27568922,1113428.26825397
"484",1094986.55314084,1111868.73587302
"485",1105428.95480711,1121950.62
"486",1102121.22772685,1118795.48507937
"487",1105498.02016457,1122039.35111111
"488",1112551.81332326,1128783.25619048
"489",1100556.27081402,1117398.4452381
"490",1105591.31847885,1122242.62777778
"491",1107984.48747439,1124533.93285715
"492",1101937.03436674,1118761.43730159
"493",1103609.22282876,1120370.13952381
"494",1105837.59627379,1122508.16730159
"495",1091946.90493357,1109215.37444445
"496",1083103.07732802,1100649.9736508
"497",1082720.4712695,1100279.52952381
"498",1085422.63192227,1102922.03952381
"499",1085076.07489042,1102587.63476191
"500",1080120.39230496,1097760.31412699
"501",1079645.08874927,1097298.21095238
"502",1076723.60124054,1094442.08396826
"503",1089303.19520262,1106804.94587302
"504",1093926.25399114,1111297.17603175
"505",1091571.25118733,1109023.87285715
"506",1067782.52709399,1085977.45238096
