"","V_bh","V_daily"
"267",791166.360614866,770537.051269841
"268",774047.547511121,747029.067777778
"269",756406.206942026,721991.271587301
"270",771987.81577921,744814.929206349
"271",788937.793416278,768921.557777778
"272",790799.790491369,771468.002857143
"273",800731.571109456,785098.173174603
"274",803566.775588761,788912.185238095
"275",777470.287470973,753729.62015873
"276",788156.46711716,768787.49
"277",795358.041728795,778729.699206349
"278",787063.411196146,767352.489365079
"279",797178.076427107,781357.325079365
"280",808200.633129112,796353.008412698
"281",801372.345296102,787193.811111111
"282",804863.974903752,791896.306666666
"283",796526.889014544,780641.036825397
"284",798571.770702507,783409.77047619
"285",794966.824171374,778473.967301587
"286",809575.225604343,798489.453650793
"287",806754.070271235,794692.309841269
"288",800543.01800667,786320.675238095
"289",801431.807677546,787505.575238095
"290",796164.570647268,780337.372857142
"291",793438.123417255,776581.544761904
"292",795107.438489498,778852.173809523
"293",796665.716475353,780965.580158729
"294",795601.559744484,779485.005873015
"295",802571.26279337,789021.788095237
"296",806729.114919341,794625.995396825
"297",816092.646918861,807190.246984126
"298",814711.707912123,805337.99063492
"299",817119.093029173,808515.704920634
"300",807998.21594194,796429.438253967
"301",809043.763852421,797812.423333333
"302",802754.332468053,789354.896031745
"303",796233.029520936,780485.613333333
"304",796772.378949359,781201.291428571
"305",787285.732636381,768163.393333333
"306",787691.184401809,768702.755238095
"307",789814.445209574,771635.433015872
"308",775190.700752875,751325.621904761
"309",786667.203190403,767674.037142857
"310",782546.260787237,761894.327301587
"311",784039.222839924,763970.827301587
"312",785587.703435805,766120.986666666
"313",788612.324121299,770327.633333333
"314",797920.337577625,783270.358730158
"315",788505.538791133,770331.084126983
"316",782255.296966666,761597.601587301
"317",782151.284453377,761424.237777777
"318",786459.363225637,767478.976031745
"319",784448.125463821,764638.714444444
"320",788935.823052294,770919.881746031
"321",796405.192989921,781300.965079364
"322",796866.163298542,781910.405238094
"323",782951.096716724,762754.889206348
"324",785139.673457657,765817.777142856
"325",785652.896512813,766512.954126983
"326",782965.638842701,762718.304920634
"327",770703.065370052,745381.934920634
"328",770497.813160352,745056.760317459
"329",767441.520467836,740611.009841269
"330",764577.909778168,736416.894761904
"331",755891.383646508,723673.21095238
"332",765666.40602499,738188.847142856
"333",763015.072118121,734286.906825396
"334",759112.93809107,728533.757777777
"335",753359.097358686,719993.496507936
"336",742206.894749905,703263.291904761
"337",740780.23458995,701040.976507936
"338",746221.544802687,709387.683809523
"339",736359.331873989,694346.056507936
"340",736670.075536322,694794.521904761
"341",734472.687364975,691341.563174602
"342",748578.156112545,713333.969523809
"343",749192.618864112,714232.725079364
"344",758827.211986282,728803.412380952
"345",760764.322384517,731649.413174602
"346",759935.303013055,730392.887142856
"347",767888.01085613,742148.413492063
"348",773228.081372456,749902.552222222
"349",769900.72755729,745065.184603174
"350",764878.425276395,737731.446507936
"351",782677.510044657,763807.942698412
"352",777230.654198166,756042.226825396
"353",779804.594944796,759703.089365079
"354",786042.759542191,768577.086825396
"355",780556.714135799,760806.625555555
"356",771318.268368862,747596.922698412
"357",774734.784653368,752526.931904761
"358",779088.584578846,758777.873650793
"359",786737.573332686,769688.251428571
"360",789429.08275902,773461.261904761
"361",787176.17604448,770268.915238095
"362",780707.125843897,761130.829523809
"363",783885.238972338,765638.446666666
"364",794179.523019512,780206.17047619
"365",794927.883434075,781223.607777777
"366",789340.598331271,773431.314761904
"367",792828.962142263,778308.172222222
"368",797192.559457716,784375.620158729
"369",798636.534560526,786353.758253967
"370",786524.187734165,769565.147777777
"371",792341.064562623,777767.594444444
"372",790248.181884346,774813.36063492
"373",793021.33622714,778685.047777777
"374",797734.373785046,785254.725714285
"375",794926.281638572,781334.827619047
"376",794198.501963521,780295.68079365
"377",800273.376727995,788752.624285713
"378",800041.998145028,788408.683174602
"379",801619.870910834,790563.266190475
"380",811365.501119391,803967.718571428
"381",810281.749608571,802474.766825396
"382",815458.530291975,809474.061587301
"383",811533.535688315,804163.636190475
"384",818705.718130023,813869.724444444
"385",812217.073149491,805165.427777777
"386",811966.099786572,804803.047777777
"387",804027.441089694,794011.541904761
"388",807055.327571846,798150.455396825
"389",803767.163316581,793636.437619047
"390",812568.97829085,805713.655238095
"391",812092.664958499,805046.303174603
"392",810610.486255351,803012.907301587
"393",805705.75265416,796321.644126984
"394",805311.08423827,795756.446984126
"395",812969.870382086,806238.906031746
"396",807369.522092648,798636.581904761
"397",811906.206630998,804822.494126984
"398",815966.084857216,810306.784444444
"399",823755.502867369,820779.151111111
"400",824405.88938218,821624.164603174
"401",820206.567859211,816022.439841269
"402",823740.652823421,820729.72079365
"403",823006.341555054,819730.326349206
"404",822735.773412185,819348.592222222
"405",823849.903052493,820814.532222222
"406",822818.404288209,819419.287777777
"407",824732.654109834,821953.427777777
"408",825203.42180843,822557.903015872
"409",817898.327663288,812828.854126984
"410",814100.699129307,807701.842222222
"411",813728.891290027,807175.961904761
"412",816270.174070072,810600.357777777
"413",817243.874454068,811892.76063492
"414",808077.276213617,799520.351111111
"415",808789.712864937,800471.885396825
"416",810736.620653147,803113.111428571
"417",817085.822336929,811741.36063492
"418",816681.356531064,811172.775238095
"419",819441.447687225,814877.456031746
"420",816897.885070084,811436.259682539
"421",818247.1520698,813235.828412698
"422",809498.575801629,801426.65063492
"423",810289.391572752,802485.52047619
"424",804551.879823659,794626.59
"425",804111.490254552,793995.59
"426",805170.101351666,795433.186190476
"427",804050.426077604,793866.217936508
"428",811248.73489258,803782.606190476
"429",812852.734031654,805949.787460317
"430",821657.814802581,817897.676031746
"431",824329.729448964,821459.336984127
"432",824251.843308943,821333.892857142
"433",827802.257256445,826052.40079365
"434",828968.639643288,827581.391269841
"435",828841.76655339,827392.307301587
"436",836138.049268119,837045.297460317
"437",837147.673415358,838348.56063492
"438",838140.968579304,839630.471428571
"439",837344.607174427,838569.54984127
"440",835924.478607788,836688.540634921
"441",839752.485271257,841697.02
"442",840030.570967006,842040.26984127
"443",845017.93544422,848526.447619048
"444",846043.88857475,849836.431428571
"445",845126.692693511,848632.542857143
"446",843324.465917835,846279.346666667
"447",847740.315979823,851993.375238095
"448",846676.159248954,850603.046031746
"449",842551.951049129,845255.133333333
"450",846334.236559381,850158.014285714
"451",848633.850386701,853110.825714286
"452",845851.884613495,849506.068253968
"453",837936.086493225,839234.327936508
"454",841221.970911394,843520.790793651
"455",843479.129382155,846445.632380953
"456",847081.796076192,851103.885079365
"457",853248.113147102,859053.192380952
"458",853104.911073912,858852.001269841
"459",853938.182201595,859900.622222222
"460",854017.054301179,859983.702857143
"461",854990.754685174,861212.103492063
"462",854360.948909877,860390.221746031
"463",851686.754426399,856949.57031746
"464",844352.268111331,847521.343968254
"465",843317.503550387,846158.82047619
"466",846129.847453083,849799.451428571
"467",850467.318395268,855398.647301587
"468",853442.952130886,859207.177460317
"469",856088.740404001,862575.69047619
"470",859645.68594482,867099.78047619
"471",859224.891155663,866547.797142857
"472",861423.265286572,869324.09
"473",862537.39492688,870719.396031746
"474",867844.807476622,877414.387619047
"475",866816.574508995,876107.243174603
"476",867773.945909698,877295.653174603
"477",866624.87846571,875836.792857143
"478",868950.618666298,878747.276984127
"479",865466.506611528,874367.762222222
"480",862211.000322847,870244.102857143
"481",860160.57300113,867627.764761905
"482",866274.637325505,875379.923492063
"483",865540.326057138,874439.305873016
"484",864427.182376393,873018.358571428
"485",855574.100615152,861832.955714286
"486",854098.45350532,859926.364285714
"487",859118.475949118,866348.963492063
"488",863815.184523732,872314.218730159
"489",864788.884907727,873528.716190476
"490",867408.546807575,876816.881269841
"491",869410.973138978,879320.475396825
"492",870985.580108126,881281.054761905
"493",870045.523650277,880087.705555556
"494",876234.701297797,887841.608730159
"495",877757.055520409,889718.745555555
"496",874896.7106274,886156.313809524
"497",878277.303148663,890353.749206349
"498",876079.914977317,887613.483333333
"499",872964.837944949,883725.404285714
"500",876763.452438493,888455.214444444
"501",872456.359625796,883085.259206349
"502",868364.809392556,877957.757619048
"503",867248.399915152,876536.317619048
"504",860501.756998602,868008.402063492
"505",868209.530092295,877809.201111111
"506",858477.949029934,865545.565238095
