"","v_bh","v_daily","v_mon","v_con"
"mean",1059997.07238744,1054221.56914777,1054688.43442837,1054196.87663916
"sd",60506.5558129431,54326.8408171214,54833.3232151497,54303.7524866728
"skewness",0.361904685768697,0.231751204626172,0.244806059659276,0.231536408756548
"kurtosis",-0.16139485398849,-0.25426206998349,-0.241078356482193,-0.254789074811852
