"","v_bh","v_daily","v_mon","v_con"
"mean",793814.075810887,778377.411396629,779603.665256263,778321.547322041
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
