"","v_bh","v_daily","v_mon","v_con"
"mean",1111564.04115998,1107047.96681233,1107705.69211024,1107037.94572782
"sd",243288.734287253,218203.113216602,219435.323674462,218253.645847561
"skewness",0.908241783049545,0.401271452134261,0.42710365630855,0.400450040624157
"kurtosis",0.8251469610362,-0.0905155918258846,-0.0689811599662682,-0.0868365270721654
