"","v_bh","v_daily","v_mon","v_con"
"mean",930353.988212529,927760.848695741,927966.287384065,927751.212232379
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
