"","v_bh","v_daily","v_mon","v_con"
"mean",1174929.403788,1161868.14509212,1162905.36038672,1161820.60478137
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
