"","v_bh","v_daily","v_mon","v_con"
"mean",1374360.63535006,1346763.16110527,1348965.19808859,1346664.64441813
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
