"","v_bh","v_daily","v_mon","v_con"
"1",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"2",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"3",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"4",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"5",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"6",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"7",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"8",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"9",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"10",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"11",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"12",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"13",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"14",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"15",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"16",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"17",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"18",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"19",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"20",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"21",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"22",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"23",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"24",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"25",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"26",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"27",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"28",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"29",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"30",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"31",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"32",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"33",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"34",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"35",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"36",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"37",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"38",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"39",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"40",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"41",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"42",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"43",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"44",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"45",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"46",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"47",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"48",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"49",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"50",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"51",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"52",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"53",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"54",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"55",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"56",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"57",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"58",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"59",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"60",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"61",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"62",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"63",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"64",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"65",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"66",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"67",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"68",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"69",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"70",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"71",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"72",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"73",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"74",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"75",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"76",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"77",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"78",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"79",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"80",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"81",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"82",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"83",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"84",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"85",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"86",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"87",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"88",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"89",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"90",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"91",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"92",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"93",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"94",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"95",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"96",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"97",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"98",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"99",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"100",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"101",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"102",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"103",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"104",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"105",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"106",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"107",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"108",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"109",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"110",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"111",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"112",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"113",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"114",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"115",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"116",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"117",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"118",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"119",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"120",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"121",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"122",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"123",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"124",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
"125",1042585.45903782,1040708.45405787,1040859.04333965,1040701.69765005
