"","v_bh","v_daily","v_mon","v_con"
"mean",1033497.98582179,1026818.4514983,1027348.18974038,1026804.88619554
"sd",70893.6190801323,78507.8324553108,77905.8629135713,78530.8121555591
"skewness",0.646116608212341,0.39157201140652,0.40565874358871,0.390716477256481
"kurtosis",0.871677772365647,0.361756118203461,0.374750308605118,0.360655221183451
