"","v_bh","v_daily","v_mon","v_con"
"mean",1010000,1009949.70634921,1009953.66666667,1009949.50714286
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
