"","v_bh","v_daily","v_mon","v_con"
"mean",1220912.34882064,1190571.33405702,1192977.17706883,1190464.08464239
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
