"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",37797.4842640425,31207.263939254,31736.5962834824,31182.5720688038
"22",74031.5581849825,61273.0205208243,62262.1089702828,61234.4679770566
"23",118580.952640742,97068.4369314624,98806.1917373363,97004.7871272081
"24",156731.535398066,126580.556664741,128671.352779861,126469.314171911
"25",190330.937913326,153596.545956784,156598.23617524,153445.974953559
"26",250555.985048342,195825.45300751,200366.621226497,195668.655203154
"27",307570.210389464,239130.989466816,244274.517045424,238741.206618785
"28",327972.350480786,259992.344976708,265860.474910172,259843.589082876
"29",401893.861072137,304844.216267971,311902.596916231,304767.300737069
"210",427971.83951855,326317.531409078,334109.280334678,325962.187474433
