"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",29267.8153974524,27459.5331928508,27597.7845989712,27452.8305554486
"22",55237.0868007106,51601.5815190439,51920.1603331808,51588.7293904665
"23",95288.0017818018,88128.3259576087,88728.1312528927,88105.304123061
"24",116685.698220257,108063.058806016,108756.633248296,108036.597854793
"25",164273.160355326,147686.866559009,149136.683564957,147668.548495755
"26",189049.568336477,168768.224564762,170478.193287907,168761.009501254
"27",231593.856061863,204674.112376767,207164.09040723,204597.147573571
"28",262367.605244781,227970.777161194,229996.793496717,227820.806439805
"29",297971.34602957,256596.54573689,260090.308775503,256538.834073673
"210",337679.121974734,287838.783678905,291211.168927375,287527.020349651
