"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",18794.9202145433,21981.2836917381,21720.550082345,21991.6746481749
"22",39714.4892462709,46203.8697983797,45680.7454606163,46230.4995028807
"23",52331.9467785957,61227.1542700201,60554.3141178237,61260.2546616034
"24",73645.3276564719,84981.1235301026,84109.066373457,85026.2951473672
"25",99612.9771515258,113337.103131915,112266.980374661,113430.358799649
"26",115372.857656006,130212.835806692,129096.886636915,130256.457495987
"27",141148.152450562,155057.73515174,153919.084548963,155155.386069706
"28",156861.167181871,178235.57905227,175949.35672909,178189.458020123
"29",198519.564080842,216331.946674142,214606.379352235,216325.501175843
"210",235532.533091126,246824.444766552,246170.51024145,246685.802435229
