"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",22707.2494657231,24104.4843925484,23992.3379762592,24108.8317729147
"22",45850.2494334675,48246.8388339007,48020.4095774943,48256.3415341057
"23",70187.8698394987,73584.2714749493,73329.4146824059,73601.073280634
"24",91550.2913995984,96007.0764379809,95715.3810171533,96024.8958341673
"25",122173.542906306,123647.395884749,123314.067507026,123661.733502641
"26",143987.465971115,147751.244117391,147739.415192198,147764.846578716
"27",176134.982132449,177910.108905375,178124.711878669,177946.073648385
"28",194784.128382739,192219.22278048,192603.749789753,192138.623658362
"29",254739.200109013,239748.630094999,241253.852038259,239774.671728766
"210",247103.757977162,241910.770848613,243223.25991699,241822.0537341
