"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",26039.0051551506,25595.9539004215,25626.6798301139,25594.5927317483
"22",54630.7276712076,53185.7407336285,53312.7888923269,53183.2924847293
"23",82801.3226948069,80603.4155026984,80739.5890179875,80606.2362362973
"24",114501.213100372,109603.380939524,110077.146692041,109598.465427646
"25",137360.240645353,131913.837220448,132559.026687498,131929.972939937
"26",168343.720641466,161114.200151393,161400.372073149,161046.045340614
"27",177426.486397645,173032.013720053,173826.905338801,172980.765737299
"28",241286.75181242,220164.62864112,222110.974459367,220082.77589571
"29",273037.890223789,250244.32276006,251802.542508169,250170.768792664
"210",310411.697061002,277692.10746929,280335.880513834,277441.755517087
