"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",20614.7861742138,23004.9386687385,22818.2781701811,23014.093390643
"22",41283.0935358083,45748.0175168076,45399.9828734371,45776.2602217583
"23",62843.6085920056,69184.3510315537,68703.3201193722,69203.1407701295
"24",81440.1237071517,89467.1260798056,88868.6856942734,89492.4317652765
"25",108821.999024964,117542.54838351,116978.9659227,117595.085795079
"26",132387.717554399,142456.173092044,141531.420712696,142587.008821208
"27",161902.069917816,171345.240030024,170246.345014922,171250.179049769
"28",188681.365276421,193797.717964393,193500.566035407,193925.420611865
"29",232968.932479476,230520.440238078,230643.847496609,230417.828795531
"210",240603.860910767,236904.318335404,236236.371696412,236885.127836889
