"","v_bh","v_daily","v_mon","v_con"
"2",0,0,0,0
"21",32719.6042407537,28424.6034718563,28768.4069140851,28409.3627941694
"22",69395.736310912,60043.4870593214,60799.1285732069,60011.5854630371
"23",100793.277449855,87095.3655763938,88191.9102954289,87038.4781610232
"24",142287.78825453,121589.615986617,123156.959591628,121517.217046615
"25",181489.609421343,153637.799926848,155802.181406378,153545.637556005
"26",221402.001093058,184685.89599499,187657.467984705,184609.859341416
"27",254408.092972646,211499.641035337,215640.305118094,211408.299519043
"28",323106.958621179,257464.182814637,262771.761556218,257221.737621344
"29",355891.268379918,281812.847814168,287925.380110432,281601.237821315
"210",394726.112928914,311771.861621023,318568.307924561,311446.541684387
