"","v_bh","v_daily","v_mon","v_con"
"mean",893814.075810887,856471.991792656,859428.784902317,856337.586837887
"sd",0,0,0,0
"skewness",NA,NA,NA,NA
"kurtosis",NA,NA,NA,NA
