"","V_bh","V_daily"
"637",1120225.11406231,1123913.44526031
"638",1123699.38674091,1127200.03314127
"639",1120380.80336699,1124079.54576984
"640",1117749.13802085,1121598.73265079
"641",1119238.98084141,1123013.99525714
"642",1120652.49943665,1124355.51581905
"643",1125958.55352267,1129372.3507
"644",1128593.25972286,1131855.47162063
"645",1130006.7783181,1133187.49317936
"646",1128596.30057691,1131870.84755714
"647",1125888.31100547,1129334.62697936
"648",1123943.56368711,1127510.34202698
"649",1128486.37552003,1131796.51184603
"650",1127762.81580663,1131122.61919524
"651",1121696.56032158,1125428.66173492
"652",1120973.00060817,1124750.34105238
"653",1117730.74145956,1121691.31226032
"654",1118762.63892826,1122673.91712063
"655",1127808.58005442,1131244.36232698
"656",1126016.48118668,1129565.41539365
"657",1127277.35133131,1130757.55616825
"658",1128080.27612409,1131517.95802539
"659",1118579.43050013,1122593.98719206
"660",1113352.74149348,1117646.68798889
"661",1112858.154456,1117180.34804603
"662",1109921.19220863,1114388.09139365
"663",1111182.06235326,1115595.92813016
"664",1110687.47531578,1115128.44668571
"665",1101797.22349429,1106649.71943174
"666",1095807.29223456,1100893.22868095
"667",1099739.510265,1104697.82714444
"668",1092223.09449908,1097459.13272857
"669",1093789.26154495,1098981.13987143
"670",1088409.92408768,1093773.10993333
"671",1086770.47367057,1092179.82408254
"672",1086428.5350837,1091848.92043968
"673",1080133.30692273,1085711.74322381
"674",1084447.14607972,1089945.1528492
"675",1078304.56636937,1083945.05020476
"676",1074757.01031952,1080460.72990158
"677",1074949.34130982,1080651.92317778
"678",1074531.07849765,1080241.15085397
"679",1077013.13624722,1082690.72465714
"680",1075144.71315418,1080853.6415619
"681",1073734.23541299,1079464.63333809
"682",1068965.4917582,1074758.21825873
"683",1073203.00668988,1078961.46113968
"684",1074921.82218636,1080660.85245079
"685",1083204.52105943,1088832.44745397
"686",1073779.99966078,1079606.76724444
"687",1075575.13938257,1081381.15722857
"688",1074317.310092,1080142.37500476
"689",1073899.04727983,1079730.8866619
"690",1078060.2379862,1083842.54410952
"691",1081763.48334072,1087488.60835079
"692",1075315.60672913,1081165.9966127
"693",1074744.69546634,1080604.17527936
"694",1076921.45631468,1082754.7833365
"695",1071465.79463211,1077380.23435873
"696",1067460.2932304,1073414.21523174
"697",1064904.95210958,1070874.62291111
"698",1071661.16647646,1077608.79841587
"699",1076051.32985876,1081958.53708889
"700",1081967.97774725,1087797.56579206
"701",1081549.71493508,1087389.01388095
"702",1086321.49944392,1092076.20409682
"703",1085368.96705459,1091147.11501587
"704",1089682.80621158,1095371.04855238
"705",1093767.67269265,1099356.14131904
"706",1092128.22227553,1097766.13984285
"707",1087512.12707135,1093277.3001746
"708",1086330.62200609,1092125.16360317
"709",1088202.08595319,1093958.0329492
"710",1099156.13271208,1104658.4339873
"711",1100569.65130732,1106028.88225079
"712",1099540.79469268,1105037.99193333
"713",1104694.20032807,1110025.21753333
"714",1109771.28173816,1114917.37867301
"715",1116222.19920381,1121106.06975238
"716",1109316.37724036,1114525.17589047
"717",1106226.76654237,1111565.07916031
"718",1097489.1631715,1103163.62431904
"719",1102108.29922973,1107644.32301746
"720",1104132.41162745,1109601.98538254
"721",1104095.76994182,1109570.06497619
"722",1105203.99163583,1110641.81243333
"723",1105854.26797799,1111271.60217301
"724",1098719.47333862,1104406.43438571
"725",1099293.42545546,1104965.46839365
"726",1106507.5851742,1111954.53451111
"727",1105173.43165832,1110674.06779682
"728",1107579.16518258,1112995.62326349
"729",1110290.19560809,1115606.27923174
"730",1111551.06575271,1116819.82130158
"731",1111667.07251771,1116934.86749047
"732",1111019.83702961,1116318.35957936
"733",1110754.22266805,1116067.41985873
"734",1108962.12380032,1114351.91466508
"735",1111138.88464865,1116447.26237936
"736",1106293.81676855,1111803.70512222
"737",1103662.15142242,1109272.1106619
"738",1099504.0015701,1105260.41552698
"739",1100535.8990388,1106263.45409841
"740",1102941.63256306,1108596.07791587
"741",1109850.49538057,1115275.91753492
"742",1116454.06129683,1121623.66978571
"743",1120844.22467914,1125822.02183174
"744",1118823.15313547,1123902.58957143
"745",1117870.62074614,1122998.53338254
"746",1110735.82610676,1116193.06201111
"747",1100777.03513095,1106632.74977143
"748",1099824.50274161,1105712.94185238
"749",1103833.04499737,1109602.88495079
"750",1099903.86782098,1105809.07130635
"751",1096279.98754582,1102297.68720476
"752",1096319.67008551,1102338.96498254
"753",1090177.09037515,1096365.06126031
"754",1089529.85488705,1095734.04287936
"755",1087814.08024463,1094056.44458889
"756",1086632.57517936,1092899.91530635
"757",1085756.36701534,1092041.69200476
"758",1090833.44842542,1097032.07002063
"759",1087438.54082619,1093713.49307619
"760",1082059.20336893,1088437.13934762
"761",1082862.1281617,1089230.48750635
"762",1090076.28788044,1096341.2352746
"763",1092176.72450347,1098400.06358412
"764",1092216.40704315,1098441.15882222
"765",1090576.95662603,1096841.01006031
"766",1086189.83409779,1092548.47900635
"767",1091648.53663442,1097915.55108571
"768",1093748.97325745,1099972.36977777
"769",1096307.35523233,1102472.79009841
"770",1096499.68622263,1102662.74165714
"771",1093104.7786234,1099358.06431587
"772",1091541.65243159,1097832.91819047
"773",1088070.42060706,1094438.10620952
"774",1088720.69694921,1095078.46450793
"775",1089752.59441791,1096093.00351587
"776",1085976.06569214,1092392.53176984
"777",1083878.66992317,1090330.87870317
"778",1085902.78232089,1092327.77893492
"779",1083729.0623266,1090190.55933174
"780",1084913.60824592,1091360.17042698
"781",1081366.05219608,1087867.33780476
"782",1077436.87501969,1083985.5634619
"783",1076713.31530628,1083268.9854619
"784",1077592.56432436,1084142.85331587
"785",1080074.62207394,1086606.01571587
"786",1079961.656163,1086495.51781746
"787",1084351.8195453,1090842.78918254
"788",1080269.99391829,1086819.40087777
"789",1076722.43786845,1083309.27917936
"790",1076609.47195751,1083198.13516031
"791",1080618.01421327,1087180.78800476
"792",1075772.94633317,1082386.77690635
"793",1069630.36662281,1076280.70726825
"794",1068067.240431,1074718.13877143
"795",1069251.78635032,1075904.82631904
"796",1073412.9770567,1080068.3926492
"797",1070018.06945747,1076685.47117301
"798",1073416.01791075,1080083.61491269
"799",1073532.02467574,1080200.0001
"800",1072579.49228641,1079251.2473873
"801",1072008.58102362,1078682.28762857
"802",1070979.72440897,1077655.73926031
"803",1068042.7621616,1074721.09567301
"804",1068616.71427845,1075296.6311746
"805",1068580.07259282,1075260.2770492
"806",1064574.57119112,1071247.70342381
"807",1065453.8202092,1072132.00370476
"808",1059005.94359761,1065652.36939523
"809",1060801.0833194,1067467.16469047
"810",1059390.60557821,1066042.99537777
"811",1060651.47572284,1067317.30140952
"812",1059012.02530572,1065661.46572381
"813",1061188.78615406,1067862.77114603
"814",1068555.59432342,1075299.01753333
"815",1064779.06559764,1071512.95689841
"816",1057949.56785951,1064640.90240634
"817",1056920.71124486,1063598.31120952
"818",1056426.12420738,1063096.24203015
"819",1055931.5371699,1062593.85224127
"820",1053757.81717562,1060386.77764285
"821",1048760.1008449,1055302.13664285
"822",1047578.59577963,1054093.12296666
"823",1048076.22367117,1054601.07847142
"824",1047352.66395776,1053859.5182492
"825",1047468.67072275,1053976.90898095
"826",1047508.35326244,1054016.1629492
"827",1057699.15776823,1064448.65408095
"828",1065752.88396537,1072614.43850158
"829",1064342.40622418,1071194.93180952
"830",1062550.30735644,1069388.7207619
"831",1070756.6820042,1077673.56508571
"832",1068811.93468585,1075725.34959682
"833",1073736.36764531,1080668.97967936
"834",1072249.56567881,1079183.69590158
"835",1069236.27920613,1076168.41063174
"836",1068894.34061927,1075825.42575079
"837",1066491.64794906,1073413.08629682
"838",1072331.97161223,1079290.96280476
"839",1076569.48654392,1083533.36109841
"840",1074624.73922556,1081594.75342222
"841",1075198.69134241,1082168.76508095
"842",1073024.97134813,1079998.6448492
"843",1066577.09473654,1073546.60501587
"844",1067914.28910647,1074892.9240873
"845",1063679.81502885,1070634.55867777
"846",1066161.87277842,1073140.55700158
"847",1060324.5899693,1067259.58526349
"848",1055174.22518796,1062041.07260317
